0.	0.
0.01	0.00032418650831938633
0.02	0.0012962508073660344
0.03	0.0029147081649563635
0.04	0.0051770871770410905
0.05	0.008079934484233952
0.06	0.011618821359262468
0.07	0.01578835214970523
0.08	0.020582174555989565
0.09	0.025992991720290473
0.1	0.03201257609770773
0.11	0.03863178507691626
0.12	0.04584057831339648
0.13	0.05362803673436753
0.14	0.06198238317067919
0.15	0.0708910045671782
0.16	0.08034047571946082
0.17	0.09031658448146845
0.18	0.10080435838508335
0.19	0.11178809260974776
0.2	0.12325137923716961
0.21	0.13517713772339984
0.22	0.147547646517977
0.23	0.16034457575743888
0.24	0.17354902095831054
0.25	0.18714153763268898
0.26	0.20110217674777084
0.27	0.2154105209491082
0.28	0.23004572146603663
0.29	0.24498653561659658
0.3	0.26021136482837215
0.31	0.27569829309099536
0.32	0.2914251257556141
0.33	0.30736942859639454
0.34	0.3235085670491262
0.35000000000000003	0.3398197455422125
0.36	0.3562800468357719
0.37	0.37286647128522127
0.38	0.38955597594658226
0.39	0.4063255134418244
0.4	0.42315207050383297
0.41000000000000003	0.44001270612206905
0.42	0.4568845892116506
0.43	0.47374503573043775
0.44	0.49057154517073814
0.45	0.5073418363544439
0.46	0.5240338824627806
0.47000000000000003	0.5406259452343644
0.48	0.5570966082679272
0.49	0.5734248093688711
0.5	0.58958987188174
0.51	0.6055715349537407
0.52	0.6213499826775972
0.53	0.6369058720652705
0.54	0.6522203598074128
0.55	0.6672751277768323
0.56	0.6820524072377266
0.5700000000000001	0.6965350017259698
0.58	0.7107063085693139
0.59	0.7245503390199777
0.6	0.7380517369757192
0.61	0.7511957962691401
0.62	0.7639684765086059
0.63	0.7763564174578066
0.64	0.7883469519445975
0.65	0.7999281172933428
0.66	0.8110886652785402
0.67	0.8218180706009978
0.68	0.832106537891277
0.6900000000000001	0.8419450072485001
0.7000000000000001	0.8513251583259103
0.71	0.8602394129777965
0.72	0.8686809364855241
0.73	0.8766436373834391
0.74	0.8841221659083385
0.75	0.891111911099013
0.76	0.8976089965750653
0.77	0.903610275026778
0.78	0.9091133214502488
0.79	0.9141164251643277
0.8	0.9186185806480596
0.81	0.9226194772393763
0.8200000000000001	0.9261194877376695
0.8300000000000001	0.9291196559546236
0.84	0.9316216832592848
0.85	0.9336279141647911
0.86	0.9351413210054805
0.87	0.9361654877542476
0.88	0.936704593031004
0.89	0.9367633923539483
0.9	0.9363471996860364
0.91	0.9354618683295911
0.92	0.9341137712223816
0.93	0.9323097806887544
0.9400000000000001	0.9300572476995016
