0.05	0.19532247704688865
0.15	0.21138902532713696
0.25	0.26587196634803073
0.35	0.3020490925806982
0.45	0.3941889900630977
0.55	0.5249700885379275
0.65	0.6814032568859338
0.75	0.8754826765405974
0.85	0.989710457047141
0.95	0.9832010931852245
1.05	0.887515900303522
1.15	0.7825783050591295
1.25	0.66381405775746
1.35	0.535777257213385
1.45	0.44236659487915836
1.55	0.33843654362035724
1.65	0.2611056535811888
1.75	0.18578607322325938
1.85	0.12503054117706314
1.95	0.08637233787987571
2.05	0.05372791274669079
2.15	0.04719902772005387
2.25	0.026118058966511738
2.35	0.02133915189985012
2.45	0.016068437425221398
2.55	0.010547726099167511
2.65	0.007781388143726146
2.75	0.007529502147328115
2.85	0.010044583821362448
2.95	0.006779511593053011
3.05	0.011545824359894706
3.15	0.005273863049583756
3.25	0.005523230186017805
3.35	0.005524489615999796
3.45	0.007033286734424028
3.55	0.0055226004710268095
3.65	0.005271344189619775
3.75	0.005268195614664799
3.85	0.005267565899673805
3.95	0.0042619110590546875
